品名,型号,边长1,边长2,壁厚/mm,长度/mm,支重/kg,支/件,材质,执行标准,品牌/厂家,提货地,价格/元/吨,备注（可随意改动）,库存,供应商/联系方式（后台可见，每日更新价格时可选最低价供应商）,供货价/元,差价/元
黑方矩管,70*140,70,140,2.75,6000,53.45,,,,,,,,,,,
黑方矩管,70*140,70,140,3,6000,58.33,,,,,,,,,,,
黑方矩管,70*140,70,140,3.5,6000,68.07,,,,,,,,,,,
黑方矩管,70*140,70,140,3.75,6000,72.93,,,,,,,,,,,
黑方矩管,70*140,70,140,4,6000,77.79,,,,,,,,,,,
黑方矩管,70*140,70,140,4.5,6000,87.48,,,,,,,,,,,
黑方矩管,70*140,70,140,4.75,6000,92.32,,,,,,,,,,,
黑方矩管,70*140,70,140,5,6000,97.15,,,,,,,,,,,
黑方矩管,70*140,70,140,5.5,6000,106.79,,,,,,,,,,,
黑方矩管,70*140,70,140,5.75,6000,111.6,,,,,,,,,,,
黑方矩管,70*140,70,140,6,6000,116.41,,,,,,,,,,,
黑方矩管,70*140,70,140,6.5,6000,126.01,,,,,,,,,,,
黑方矩管,70*140,70,140,6.75,6000,130.8,,,,,,,,,,,
黑方矩管,70*140,70,140,7,6000,135.58,,,,,,,,,,,
黑方矩管,70*140,70,140,7.75,6000,149.9,,,,,,,,,,,
黑方矩管,70*140,70,140,8,6000,154.66,,,,,,,,,,,
黑方矩管,70*140,70,140,8.5,6000,164.16,,,,,,,,,,,
黑方矩管,70*140,70,140,8.75,6000,168.91,,,,,,,,,,,
黑方矩管,70*140,70,140,9,6000,173.64,,,,,,,,,,,
黑方矩管,70*140,70,140,9.5,6000,183.1,,,,,,,,,,,
黑方矩管,70*140,70,140,9.75,6000,187.82,,,,,,,,,,,
黑方矩管,70*140,70,140,10,6000,192.53,,,,,,,,,,,
黑方矩管,80*100,80,100,2,6000,33.22,,,,,,,,,,,
黑方矩管,80*100,80,100,2.5,6000,41.59,,,,,,,,,,,
黑方矩管,80*100,80,100,2.75,6000,45.77,,,,,,,,,,,
黑方矩管,80*100,80,100,3,6000,49.94,,,,,,,,,,,
黑方矩管,80*100,80,100,3.5,6000,58.27,,,,,,,,,,,
黑方矩管,80*100,80,100,3.75,6000,62.42,,,,,,,,,,,
黑方矩管,80*100,80,100,4.5,6000,74.85,,,,,,,,,,,
黑方矩管,80*100,80,100,4.5,6000,74.85,,,,,,,,,,,
黑方矩管,80*100,80,100,4.75,6000,78.98,,,,,,,,,,,
黑方矩管,80*100,80,100,5.5,6000,91.33,,,,,,,,,,,
黑方矩管,80*100,80,100,5.5,6000,91.33,,,,,,,,,,,
黑方矩管,80*100,80,100,5.75,6000,95.44,,,,,,,,,,,
黑方矩管,80*100,80,100,6,6000,99.54,,,,,,,,,,,
黑方矩管,80*160,80,160,1,6000,21.88,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.1,6000,24.14,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.2,6000,26.39,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.3,6000,28.63,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.4,6000,30.88,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.5,6000,33.13,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.6,6000,35.38,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.7,6000,37.62,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.8,6000,39.87,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,1.9,6000,42.11,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,2,6000,44.35,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,2.5,6000,55.55,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,2.75,6000,61.14,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,3,6000,66.73,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,3.5,6000,77.88,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,3.75,6000,83.44,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,4,6000,89.01,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,4.5,6000,100.11,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,4.75,6000,105.65,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,5,6000,111.19,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,5.5,6000,122.25,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,5.75,6000,127.77,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*160,80,160,6,6000,133.28,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*140,80,140,2,6000,40.64,,,,,,,,,,,
黑方矩管,80*140,80,140,2.5,6000,50.9,,,,,,,,,,,
黑方矩管,80*140,80,140,2.75,6000,56.02,,,,,,,,,,,
黑方矩管,80*140,80,140,3,6000,61.13,,,,,,,,,,,
黑方矩管,80*140,80,140,3.5,6000,71.34,,,,,,,,,,,
黑方矩管,80*140,80,140,3.75,6000,76.44,,,,,,,,,,,
黑方矩管,80*140,80,140,4.5,6000,91.69,,,,,,,,,,,
黑方矩管,80*140,80,140,4.5,6000,91.69,,,,,,,,,,,
黑方矩管,80*140,80,140,4.75,6000,96.76,,,,,,,,,,,
黑方矩管,80*140,80,140,5.5,6000,111.94,,,,,,,,,,,
黑方矩管,80*140,80,140,5.5,6000,111.94,,,,,,,,,,,
黑方矩管,80*140,80,140,5.75,6000,116.99,,,,,,,,,,,
黑方矩管,80*140,80,140,6,6000,122.04,,,,,,,,,,,
黑方矩管,80*120,80,120,2,6000,36.93,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,2.5,6000,46.24,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,2.75,6000,50.89,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,3,6000,55.54,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,3.5,6000,64.8,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,3.75,6000,69.43,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,4.5,6000,83.27,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,4.5,6000,83.27,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,4.75,6000,87.87,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,5.5,6000,101.64,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,5.5,6000,101.64,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,5.75,6000,106.22,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,6,6000,110.79,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*100,80,100,6.5,6000,107.72,,,,,,,,,,,
黑方矩管,80*100,80,100,6.75,6000,111.81,,,,,,,,,,,
黑方矩管,80*100,80,100,7,6000,115.89,,,,,,,,,,,
黑方矩管,80*120,80,120,6.5,6000,119.91,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,6.75,6000,124.47,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,7,6000,129.02,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,7.5,6000,138.1,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,7.75,6000,142.63,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,8,6000,147.15,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,8.5,6000,156.18,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,8.75,6000,160.69,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*120,80,120,9,6000,165.19,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,80*140,80,140,6.25,6000,127.07,,,,,,,,,,,
黑方矩管,80*140,80,140,6.5,6000,132.1,,,,,,,,,,,
黑方矩管,80*140,80,140,6.75,6000,137.13,,,,,,,,,,,
黑方矩管,80*140,80,140,7,6000,142.15,,,,,,,,,,,
黑方矩管,80*140,80,140,7.5,6000,152.17,,,,,,,,,,,
黑方矩管,80*140,80,140,7.75,6000,157.17,,,,,,,,,,,
黑方矩管,80*140,80,140,8,6000,162.17,,,,,,,,,,,
黑方矩管,80*140,80,140,8.5,6000,172.14,,,,,,,,,,,
黑方矩管,80*140,80,140,8.75,6000,177.12,,,,,,,,,,,
黑方矩管,80*140,80,140,9,6000,182.09,,,,,,,,,,,
黑方矩管,80*160,80,160,6.25,6000,138.79,,,,,,,,,,,
黑方矩管,80*160,80,160,6.5,6000,144.29,,,,,,,,,,,
黑方矩管,80*160,80,160,6.75,6000,149.79,,,,,,,,,,,
黑方矩管,80*160,80,160,7,6000,155.28,,,,,,,,,,,
黑方矩管,80*160,80,160,7.5,6000,166.24,,,,,,,,,,,
黑方矩管,80*160,80,160,7.75,6000,171.72,,,,,,,,,,,
黑方矩管,80*160,80,160,8,6000,177.18,,,,,,,,,,,
黑方矩管,80*160,80,160,8.5,6000,188.1,,,,,,,,,,,
黑方矩管,80*160,80,160,8.75,6000,193.55,,,,,,,,,,,
黑方矩管,80*160,80,160,9,6000,198.99,,,,,,,,,,,
黑方矩管,100*150,100,150,1,6000,22.8,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.1,6000,25.14,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.2,6000,27.49,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.3,6000,29.83,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.4,6000,32.17,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.5,6000,34.51,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.6,6000,36.86,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.7,6000,39.19,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.8,6000,41.53,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,1.9,6000,43.87,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,2,6000,46.21,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,2.5,6000,57.88,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,2.75,6000,63.7,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,3,6000,69.52,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,3.5,6000,81.15,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,3.75,6000,86.95,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,4,6000,92.75,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,4.5,6000,104.32,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,4.75,6000,110.1,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,5,6000,115.87,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,5.5,6000,127.4,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,5.75,6000,133.16,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,6,6000,138.91,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,2,6000,55.49,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,2.5,6000,69.51,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,2.75,6000,76.51,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,3,6000,83.51,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,3.5,6000,97.49,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,3.75,6000,104.47,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,4.5,6000,125.37,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,4.5,6000,125.37,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,4.75,6000,132.33,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,5.5,6000,153.17,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,5.5,6000,153.17,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,5.75,6000,160.1,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,6,6000,167.03,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,6.5,6000,180.86,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,6.75,6000,187.77,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,7,6000,194.67,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,7.75,6000,215.35,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,8,6000,222.23,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,6.25,6000,144.65,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,6.5,6000,150.39,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,6.75,6000,156.12,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,7,6000,161.85,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,7.5,6000,173.28,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,7.75,6000,178.99,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,8,6000,184.69,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,8.5,6000,196.08,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,8.75,6000,201.76,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*150,100,150,9,6000,207.44,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,8.5,6000,235.97,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,8.75,6000,242.83,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,9,6000,249.69,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,9.5,6000,263.38,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,9.75,6000,270.22,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,10,6000,277.06,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,10.5,6000,290.7,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,10.75,6000,297.52,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,11,6000,304.33,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,11.5,6000,317.93,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,11.75,6000,324.72,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*200,100,200,12,6000,331.51,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,100*140,100,140,1,6000,21.88,,,,,,,,,,,
黑方矩管,100*140,100,140,1.1,6000,24.14,,,,,,,,,,,
黑方矩管,100*140,100,140,1.2,6000,26.39,,,,,,,,,,,
黑方矩管,100*140,100,140,1.3,6000,28.63,,,,,,,,,,,
黑方矩管,100*140,100,140,1.4,6000,30.88,,,,,,,,,,,
黑方矩管,100*140,100,140,1.5,6000,33.13,,,,,,,,,,,
黑方矩管,100*140,100,140,1.6,6000,35.38,,,,,,,,,,,
黑方矩管,100*140,100,140,1.7,6000,37.62,,,,,,,,,,,
黑方矩管,100*140,100,140,1.8,6000,39.87,,,,,,,,,,,
黑方矩管,100*140,100,140,1.9,6000,42.11,,,,,,,,,,,
黑方矩管,100*140,100,140,2,6000,44.35,,,,,,,,,,,
黑方矩管,100*140,100,140,2.5,6000,55.55,,,,,,,,,,,
黑方矩管,100*140,100,140,2.75,6000,61.14,,,,,,,,,,,
黑方矩管,100*140,100,140,3,6000,66.73,,,,,,,,,,,
黑方矩管,100*140,100,140,3.5,6000,77.88,,,,,,,,,,,
黑方矩管,100*140,100,140,3.75,6000,83.44,,,,,,,,,,,
黑方矩管,100*140,100,140,4,6000,89.01,,,,,,,,,,,
黑方矩管,100*140,100,140,4.5,6000,100.11,,,,,,,,,,,
黑方矩管,100*140,100,140,4.75,6000,105.65,,,,,,,,,,,
黑方矩管,100*140,100,140,5,6000,111.19,,,,,,,,,,,
黑方矩管,100*140,100,140,5.5,6000,122.25,,,,,,,,,,,
黑方矩管,100*140,100,140,5.75,6000,127.77,,,,,,,,,,,
黑方矩管,100*140,100,140,6,6000,133.28,,,,,,,,,,,
黑方矩管,100*140,100,140,6.5,6000,144.29,,,,,,,,,,,
黑方矩管,100*140,100,140,6.75,6000,149.79,,,,,,,,,,,
黑方矩管,100*140,100,140,7,6000,155.28,,,,,,,,,,,
黑方矩管,100*140,100,140,7.75,6000,171.72,,,,,,,,,,,
黑方矩管,100*140,100,140,8,6000,177.18,,,,,,,,,,,
黑方矩管,100*140,100,140,8.5,6000,188.1,,,,,,,,,,,
黑方矩管,100*140,100,140,8.75,6000,193.55,,,,,,,,,,,
黑方矩管,100*140,100,140,9,6000,198.99,,,,,,,,,,,
黑方矩管,100*140,100,140,9.5,6000,209.86,,,,,,,,,,,
黑方矩管,100*140,100,140,9.75,6000,215.29,,,,,,,,,,,
黑方矩管,100*140,100,140,10,6000,220.71,,,,,,,,,,,
黑方矩管,100*180,100,180,1,6000,25.54,,,,,,,,,,,
黑方矩管,100*180,100,180,1.1,6000,28.17,,,,,,,,,,,
黑方矩管,100*180,100,180,1.2,6000,30.79,,,,,,,,,,,
黑方矩管,100*180,100,180,1.3,6000,33.42,,,,,,,,,,,
黑方矩管,100*180,100,180,1.4,6000,36.04,,,,,,,,,,,
黑方矩管,100*180,100,180,1.5,6000,38.67,,,,,,,,,,,
黑方矩管,100*180,100,180,1.6,6000,41.29,,,,,,,,,,,
黑方矩管,100*180,100,180,1.7,6000,43.91,,,,,,,,,,,
黑方矩管,100*180,100,180,1.8,6000,46.54,,,,,,,,,,,
黑方矩管,100*180,100,180,1.9,6000,49.16,,,,,,,,,,,
黑方矩管,100*180,100,180,2,6000,51.78,,,,,,,,,,,
黑方矩管,100*180,100,180,2.5,6000,64.86,,,,,,,,,,,
黑方矩管,100*180,100,180,2.75,6000,71.39,,,,,,,,,,,
黑方矩管,100*180,100,180,3,6000,77.92,,,,,,,,,,,
黑方矩管,100*180,100,180,3.5,6000,90.95,,,,,,,,,,,
黑方矩管,100*180,100,180,3.75,6000,97.46,,,,,,,,,,,
黑方矩管,100*180,100,180,4,6000,103.96,,,,,,,,,,,
黑方矩管,100*180,100,180,4.5,6000,116.95,,,,,,,,,,,
黑方矩管,100*180,100,180,4.75,6000,123.44,,,,,,,,,,,
黑方矩管,100*180,100,180,5,6000,129.92,,,,,,,,,,,
黑方矩管,100*180,100,180,5.5,6000,142.86,,,,,,,,,,,
黑方矩管,100*180,100,180,5.75,6000,149.32,,,,,,,,,,,
黑方矩管,100*180,100,180,6,6000,155.78,,,,,,,,,,,
黑方矩管,100*180,100,180,6.5,6000,168.67,,,,,,,,,,,
黑方矩管,100*180,100,180,6.75,6000,175.11,,,,,,,,,,,
黑方矩管,100*180,100,180,7,6000,181.54,,,,,,,,,,,
黑方矩管,100*180,100,180,7.75,6000,200.8,,,,,,,,,,,
黑方矩管,100*180,100,180,8,6000,207.21,,,,,,,,,,,
黑方矩管,100*180,100,180,8.5,6000,220.01,,,,,,,,,,,
黑方矩管,100*180,100,180,8.75,6000,226.4,,,,,,,,,,,
黑方矩管,100*180,100,180,9,6000,232.79,,,,,,,,,,,
黑方矩管,100*180,100,180,9.5,6000,245.54,,,,,,,,,,,
黑方矩管,100*180,100,180,9.75,6000,251.91,,,,,,,,,,,
黑方矩管,100*180,100,180,10,6000,258.27,,,,,,,,,,,
黑方矩管,100*180,100,180,10.5,6000,270.98,,,,,,,,,,,
黑方矩管,100*180,100,180,10.75,6000,277.32,,,,,,,,,,,
黑方矩管,100*180,100,180,11,6000,283.66,,,,,,,,,,,
黑方矩管,100*180,100,180,11.5,6000,296.32,,,,,,,,,,,
黑方矩管,100*180,100,180,11.75,6000,302.64,,,,,,,,,,,
黑方矩管,100*180,100,180,12,6000,308.96,,,,,,,,,,,
黑方矩管,150*200,150,200,2,6000,64.77,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,2.5,6000,81.15,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,2.75,6000,89.33,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,3,6000,97.5,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,3.5,6000,113.83,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,3.75,6000,121.99,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,4.5,6000,146.43,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,4.5,6000,146.43,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,4.75,6000,154.56,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,5.5,6000,178.93,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,5.5,6000,178.93,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,5.75,6000,187.04,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,6,6000,195.14,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,6.5,6000,211.34,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,6.75,6000,219.42,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,7,6000,227.5,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,7.75,6000,251.71,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,8,6000,259.77,,Q235,GB/T6728-2017,,,,,,,,
黑方矩管,150*200,150,200,8.5,6000,275.86,,,,,,,,,,,
黑方矩管,150*200,150,200,8.75,6000,283.9,,,,,,,,,,,
黑方矩管,150*200,150,200,9,6000,291.94,,,,,,,,,,,
黑方矩管,150*200,150,200,9.5,6000,307.99,,,,,,,,,,,
黑方矩管,150*200,150,200,9.75,6000,316,,,,,,,,,,,
黑方矩管,150*200,150,200,10,6000,324.02,,,,,,,,,,,
黑方矩管,150*200,150,200,10.5,6000,340.02,,,,,,,,,,,
黑方矩管,150*200,150,200,10.75,6000,348.01,,,,,,,,,,,
黑方矩管,150*200,150,200,11,6000,356,,,,,,,,,,,
黑方矩管,150*200,150,200,11.5,6000,371.95,,,,,,,,,,,
黑方矩管,150*200,150,200,11.75,6000,379.92,,,,,,,,,,,
黑方矩管,150*200,150,200,12,6000,387.89,,,,,,,,,,,
黑方矩管,150*200,150,200,12.5,6000,403.79,,,,,,,,,,,
黑方矩管,150*200,150,200,12.75,6000,411.74,,,,,,,,,,,
黑方矩管,150*200,150,200,13,6000,419.68,,,,,,,,,,,
黑方矩管,150*250,150,250,2,6000,74.04,,,,,,,,,,,
黑方矩管,150*250,150,250,2.5,6000,92.78,,,,,,,,,,,
黑方矩管,150*250,150,250,2.75,6000,102.14,,,,,,,,,,,
黑方矩管,150*250,150,250,3,6000,111.49,,,,,,,,,,,
黑方矩管,150*250,150,250,3.5,6000,130.18,,,,,,,,,,,
黑方矩管,150*250,150,250,3.75,6000,139.51,,,,,,,,,,,
黑方矩管,150*250,150,250,4.5,6000,167.48,,,,,,,,,,,
黑方矩管,150*250,150,250,4.5,6000,167.48,,,,,,,,,,,
黑方矩管,150*250,150,250,4.75,6000,176.79,,,,,,,,,,,
黑方矩管,150*250,150,250,5.5,6000,204.69,,,,,,,,,,,
黑方矩管,150*250,150,250,5.5,6000,204.69,,,,,,,,,,,
黑方矩管,150*250,150,250,5.75,6000,213.98,,,,,,,,,,,
黑方矩管,150*250,150,250,6,6000,223.26,,,,,,,,,,,
黑方矩管,150*250,150,250,6.5,6000,241.81,,,,,,,,,,,
黑方矩管,150*250,150,250,6.75,6000,251.07,,,,,,,,,,,
黑方矩管,150*250,150,250,7,6000,260.33,,,,,,,,,,,
黑方矩管,150*250,150,250,7.75,6000,288.07,,,,,,,,,,,
黑方矩管,150*250,150,250,8,6000,297.31,,,,,,,,,,,
黑方矩管,150*250,150,250,8.5,6000,315.76,,,,,,,,,,,
黑方矩管,150*250,150,250,8.75,6000,324.98,,,,,,,,,,,
黑方矩管,150*250,150,250,9,6000,334.19,,,,,,,,,,,
黑方矩管,150*250,150,250,9.5,6000,352.59,,,,,,,,,,,
黑方矩管,150*250,150,250,9.75,6000,361.79,,,,,,,,,,,
黑方矩管,150*250,150,250,10,6000,370.97,,,,,,,,,,,
黑方矩管,150*250,150,250,10.5,6000,389.33,,,,,,,,,,,
黑方矩管,150*250,150,250,10.75,6000,398.5,,,,,,,,,,,
黑方矩管,150*250,150,250,11,6000,407.67,,,,,,,,,,,
黑方矩管,150*250,150,250,11.5,6000,425.98,,,,,,,,,,,
黑方矩管,150*250,150,250,11.75,6000,435.12,,,,,,,,,,,
黑方矩管,150*250,150,250,12,6000,444.26,,,,,,,,,,,
黑方矩管,150*250,150,250,12.5,6000,462.53,,,,,,,,,,,
黑方矩管,150*250,150,250,12.75,6000,471.65,,,,,,,,,,,
黑方矩管,150*250,150,250,13,6000,480.77,,,,,,,,,,,
黑方矩管,150*300,150,300,2,6000,83.32,,,,,,,,,,,
黑方矩管,150*300,150,300,2.5,6000,104.41,,,,,,,,,,,
黑方矩管,150*300,150,300,2.75,6000,114.95,,,,,,,,,,,
黑方矩管,150*300,150,300,3,6000,125.48,,,,,,,,,,,
黑方矩管,150*300,150,300,3.5,6000,146.52,,,,,,,,,,,
黑方矩管,150*300,150,300,3.75,6000,157.03,,,,,,,,,,,
黑方矩管,150*300,150,300,4.5,6000,188.54,,,,,,,,,,,
黑方矩管,150*300,150,300,4.5,6000,188.54,,,,,,,,,,,
黑方矩管,150*300,150,300,4.75,6000,199.02,,,,,,,,,,,
黑方矩管,150*300,150,300,5.5,6000,230.46,,,,,,,,,,,
黑方矩管,150*300,150,300,5.5,6000,230.46,,,,,,,,,,,
黑方矩管,150*300,150,300,5.75,6000,240.92,,,,,,,,,,,
黑方矩管,150*300,150,300,6,6000,251.38,,,,,,,,,,,
黑方矩管,150*300,150,300,6.5,6000,272.28,,,,,,,,,,,
黑方矩管,150*300,150,300,6.75,6000,282.72,,,,,,,,,,,
黑方矩管,150*300,150,300,7,6000,293.16,,,,,,,,,,,
黑方矩管,150*300,150,300,7.75,6000,324.43,,,,,,,,,,,
黑方矩管,150*300,150,300,8,6000,334.85,,,,,,,,,,,
黑方矩管,150*300,150,300,8.5,6000,355.65,,,,,,,,,,,
黑方矩管,150*300,150,300,8.75,6000,366.05,,,,,,,,,,,
